object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,t0,duration,depth,rp,teq,insolation,stellar_teff,stellar_logg,stellar_radius,ra,dec
54962195,tess,0.9988839234802579,99.89,planet,planet,CP,2.5989031,2458544.387711,1.6635706,1953.2615465,2.4312854,672.9286739,48.4615319,3719.0,4.76941,0.512361,160.065852,-8.511083
54962195,tess,0.9988839234802579,99.89,planet,planet,CP,4.6955986,2458543.405068,2.1638721,1969.101717,2.6626375,552.5039779,22.0222982,3719.0,4.76941,0.512361,160.065852,-8.511083
54962195,tess,0.9988839234802579,99.89,planet,planet,CP,7.1024749,2458547.138797,2.7542652,1317.715762,1.9895244,481.3147406,12.6834573,3719.0,4.76941,0.512361,160.065852,-8.511083
54962195,tess,0.9977252760600509,99.77,planet,planet,CP,2.5989031,2458544.387711,1.6635706,1953.2615465,2.4312854,672.9286739,48.4615319,3719.0,4.76941,0.512361,160.065852,-8.511083
54962195,tess,0.9977252760600509,99.77,planet,planet,CP,4.6955986,2458543.405068,2.1638721,1969.101717,2.6626375,552.5039779,22.0222982,3719.0,4.76941,0.512361,160.065852,-8.511083
54962195,tess,0.9977252760600509,99.77,planet,planet,CP,7.1024749,2458547.138797,2.7542652,1317.715762,1.9895244,481.3147406,12.6834573,3719.0,4.76941,0.512361,160.065852,-8.511083
54962195,tess,0.9969405607254966,99.69,planet,planet,CP,2.5989031,2458544.387711,1.6635706,1953.2615465,2.4312854,672.9286739,48.4615319,3719.0,4.76941,0.512361,160.065852,-8.511083
54962195,tess,0.9969405607254966,99.69,planet,planet,CP,4.6955986,2458543.405068,2.1638721,1969.101717,2.6626375,552.5039779,22.0222982,3719.0,4.76941,0.512361,160.065852,-8.511083
54962195,tess,0.9969405607254966,99.69,planet,planet,CP,7.1024749,2458547.138797,2.7542652,1317.715762,1.9895244,481.3147406,12.6834573,3719.0,4.76941,0.512361,160.065852,-8.511083
55092869,tess,0.9991063754669175,99.91,planet,planet,KP,4.7359232,2459988.88442,7.0819612,2338.8745559,13.5752589,1186.425806,468.2559879,5370.0,3.72765,2.7871499,161.706905,-9.399365
