object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,t0,duration,depth,rp,teq,insolation,stellar_teff,stellar_logg,stellar_radius,ra,dec
50365310,tess,1.2324128163627703e-05,0.0,non-planet,non-planet,FP,2.1713484,2459229.630046,2.0172196,656.8860989,5.8181633,3127.2040524,22601.9485814,10249.0,4.19,2.16986,112.357708,-12.69596
88863718,tess,0.00018246449440079195,0.02,non-planet,candidate,PC,1.9316462,2459987.948873,3.166,1286.0,11.2154,4045.0,44464.5,7070.0,4.03,2.01,122.580465,-5.513852
124709665,tess,8.405768068030741e-06,0.0,non-planet,non-planet,FP,1.8675574,2459224.687802,1.408,1500.0,23.7529,2037.0,2860.61,8924.0,,5.73,104.726966,-10.580455
106997505,tess,6.110590768062108e-06,0.0,non-planet,non-planet,FP,2.74323,2458493.3957,3.167,383.41,,1631.0,1177.36,5388.5,4.15,,110.559945,-25.207017
238597883,tess,3.762409578085041e-06,0.0,non-planet,non-planet,FP,3.5730141,2459987.047262,3.37,755.0,11.3113,4260.0,54679.3,9219.0,4.14,2.15,122.178195,-48.802811
169904935,tess,8.83612334823977e-05,0.01,non-planet,non-planet,FP,4.5505945,2459985.156855,2.654,3731.0,7.10841,1257.0,414.775,5613.0,,1.09,120.704811,-11.101521
156115721,tess,2.152829983776353e-05,0.0,non-planet,non-planet,FP,2.5047918,2459229.984579,4.3797563,2270.5402194,8.6950898,1649.8220699,1750.932635,6616.0,,1.53429,124.359239,-27.273521
65212867,tess,0.005616384538181173,0.56,non-planet,candidate,PC,6.9989206,2459247.930695,3.953,2840.0,14.7752,1282.0,448.744,6596.0,3.71,2.7,112.752393,-4.463359
440801822,tess,1.322965961900332e-05,0.0,non-planet,non-planet,FP,2.0483755,2460258.236122,2.767,483.0,3.19621,,5644.4,6858.5,4.2,1.57,109.382839,13.395219
107782586,tess,2.7643471747622168e-06,0.0,non-planet,candidate,PC,1.9600277,2459229.230924,2.0065257,1707.6272693,,1456.4246534,1063.3422958,8868.7,,,111.667845,-24.462111
139853601,tess,5.323098307264511e-06,0.0,non-planet,non-planet,FP,0.6808702,2459228.878101,2.4634563,1507.8006889,5.9115908,4382.0266062,87140.6995884,9438.0,,1.0,112.293981,-21.832912
114018671,tess,0.007586474243229292,0.76,non-planet,candidate,PC,2.4704981,2459984.627768,2.191,250.0,1.44656,1364.0,575.597,5413.7,4.46,0.94,113.984761,-32.841999
427508467,tess,7.357095732072527e-05,0.01,non-planet,non-planet,APC,0.884182,2459252.509595,1.621,1890.0,24.8132,5098.0,112144.0,8928.0,3.92,2.72,117.095285,6.785064
97700520,tess,0.000408444525815934,0.04,non-planet,non-planet,FP,5.4255548,2459232.248322,3.9637474,14939.6342222,,1037.2753045,273.5880696,8868.7,,,107.286063,-31.933523
96246348,tess,0.00027324620985690946,0.03,non-planet,non-planet,FP,1.4095184,2459985.657041,0.9484999,2841.5103258,,1625.6180218,1650.422071,9307.0,,,103.561602,-34.22282
155044736,tess,1.3572271797585731e-05,0.0,non-planet,non-planet,FP,1.3730466,2459963.610065,2.5708515,1301.5065338,42.1479417,1912.3318636,3160.6328329,4897.0,,6.7996101,122.895964,-27.971896
175310067,tess,5.755116535205817e-05,0.01,non-planet,non-planet,FP,12.6889415,2459238.831138,7.9201001,3232.8527885,14.0608342,1158.1310368,425.1594177,7601.0,4.31,1.53641,116.110771,-36.098285
182943944,tess,0.00013750763083936296,0.01,non-planet,non-planet,FP,1.10422,2458518.96536,2.37,14177.7,21.0448,3926.0,39459.3,6995.2,4.07,1.61,124.726411,-37.78325
291555748,tess,0.0006388085773602456,0.06,non-planet,non-planet,FP,4.95912,2458492.78078,2.509,7440.0,22.9123,1419.0,673.55,5889.0,3.86,2.0,111.716019,-50.266567
341420329,tess,0.004289357963402633,0.43,non-planet,candidate,PC,5.2341008,2459232.446864,3.7078139,20796.9416293,24.2931408,1574.8381848,1453.6663847,7645.0,4.3,1.56203,120.147994,-54.878552
140706664,tess,0.00014743527671843721,0.01,non-planet,non-planet,FP,3.28892,2458521.29108,3.793,10518.9,,3661.0,29832.6,8734.2,4.1,,128.381976,-43.828421
143994283,tess,0.00011330981464401094,0.01,non-planet,non-planet,FP,1.90879,2458492.90429,1.909,618.482,3.34688,1561.0,985.807,6022.6,4.52,1.22,119.30075,-42.999149
47384844,tess,0.0015336526611164963,0.15,non-planet,non-planet,FA,3.09574,2458547.448,4.475,380.0,3.4262,3230.0,18087.9,6084.0,4.13,1.41,162.96491,-5.788708
238374636,tess,1.7778773021463828e-05,0.0,non-planet,non-planet,FP,1.3214483,2459303.303969,3.435,2180.0,21.8839,3827.0,35623.2,5050.8,3.56,2.99,120.837688,-51.345626
141482386,tess,1.574742133144103e-05,0.0,non-planet,non-planet,FP,18.0157,2458339.72276,2.524,610.0,21.644,463.0,7.64364,4709.0,,7.61,86.820714,-72.422611
297967252,tess,0.0017982246707521302,0.18,non-planet,candidate,PC,9.6837921,2458545.149804,2.4006056,4238.2399008,,1914.698926,3176.3106916,8598.7,,,142.521159,-51.517114
388624270,tess,0.002198636491020317,0.22,non-planet,non-planet,FP,14.2628757,2460720.807674,6.9350494,913.2067174,2.4765813,980.3628831,153.2069421,5690.0,4.58,0.853898,125.434634,-51.759442
20318757,tess,0.00830099409243804,0.83,non-planet,candidate,PC,3.2834565,2460037.86905,1.537,1558.0,2.87648,992.0,161.092,4272.0,4.6,0.68,167.133275,-29.653135
20318757,tess,0.00830099409243804,0.83,non-planet,candidate,PC,11.02875,2460032.53325,2.715,1694.0,2.76586,548.0,15.0463,4272.0,4.6,0.68,167.133275,-29.653135
20318757,tess,0.00830099409243804,0.83,non-planet,candidate,PC,5.0113292,2460032.57304,1.024,1210.0,2.52314,567.0,17.1793,4272.0,4.6,0.68,167.133275,-29.653135
20318757,tess,0.010275453433956663,1.03,non-planet,candidate,PC,3.2834565,2460037.86905,1.537,1558.0,2.87648,992.0,161.092,4272.0,4.6,0.68,167.133275,-29.653135
20318757,tess,0.010275453433956663,1.03,non-planet,candidate,PC,11.02875,2460032.53325,2.715,1694.0,2.76586,548.0,15.0463,4272.0,4.6,0.68,167.133275,-29.653135
20318757,tess,0.010275453433956663,1.03,non-planet,candidate,PC,5.0113292,2460032.57304,1.024,1210.0,2.52314,567.0,17.1793,4272.0,4.6,0.68,167.133275,-29.653135
20318757,tess,0.0019620072318861344,0.2,non-planet,candidate,PC,3.2834565,2460037.86905,1.537,1558.0,2.87648,992.0,161.092,4272.0,4.6,0.68,167.133275,-29.653135
20318757,tess,0.0019620072318861344,0.2,non-planet,candidate,PC,11.02875,2460032.53325,2.715,1694.0,2.76586,548.0,15.0463,4272.0,4.6,0.68,167.133275,-29.653135
20318757,tess,0.0019620072318861344,0.2,non-planet,candidate,PC,5.0113292,2460032.57304,1.024,1210.0,2.52314,567.0,17.1793,4272.0,4.6,0.68,167.133275,-29.653135
447283466,tess,0.0008328452988222135,0.08,non-planet,non-planet,FP,1.01606,2458544.48066,2.843,240.0,1.20704,2023.0,2784.04,4634.0,4.64,0.68,157.098337,-51.705409
374908020,tess,0.0028529568845924087,0.29,non-planet,non-planet,FP,36.22214,2458365.89313,5.107,7170.0,,,,,,,88.73909,-65.958839
464296022,tess,0.0006842373434374982,0.07,non-planet,non-planet,FP,12.1246519,2460054.783937,4.612,7279.0,17.6729,1057.0,207.32,4807.6,4.17,1.07,155.831478,-57.590248
304021498,tess,0.0008519988002244078,0.09,non-planet,non-planet,FP,5.652623,2459304.837939,3.434,1250.0,8.94354,2011.0,2717.06,6415.4,3.98,1.92,140.88389,-67.026006
146589986,tess,0.0014397654872586856,0.14,non-planet,candidate,PC,5.6643704,2459283.828685,3.8087395,3491.8232968,14.7738943,2385.8536488,7657.6621505,10395.0,4.13,2.3383701,159.221506,-42.541639
149601557,tess,6.986802584613996e-05,0.01,non-planet,non-planet,FP,29.0160175,2460195.100648,5.345,1389.0,6.77406,,33.2234,6113.1,,2.01,87.282586,-60.498444
400595342,tess,0.00041781376323497983,0.04,non-planet,non-planet,FP,3.6404389,2460768.617427,2.5339234,476.3077321,3.7025342,2783.098027,9941.2265514,9810.0,4.43,1.60776,134.441752,-49.000578
361413119,tess,3.862060537220602e-06,0.0,non-planet,candidate,PC,6.0744477,2459286.872605,2.4954821,5982.5212406,30.9493217,1583.9398898,1487.5644344,5964.0,3.7,2.4303801,144.150273,-61.583182
146172354,tess,0.013529283319350584,1.35,non-planet,candidate,PC,3.7795212,2460037.172273,2.952,2761.0,5.98375,1294.0,466.528,5771.0,4.31,1.18,157.867112,-42.240448
363260203,tess,8.70325917790141e-06,0.0,non-planet,non-planet,FP,1.2025238,2459331.124512,1.991,390.0,6.31106,5952.0,208477.0,9158.0,4.32,1.74,147.385172,-63.306478
90544017,tess,1.0230837177729209e-06,0.0,non-planet,non-planet,FP,3.2235985,2459273.371643,2.159,680.0,5.51341,,2064.8,8904.0,4.09,2.17,128.454638,-49.940347
461867584,tess,1.0973037918487672e-05,0.0,non-planet,non-planet,APC,4.420125,2460031.2166,3.956,2466.0,,,,,,,149.688545,-58.760453
310483807,tess,1.1678623275421363e-06,0.0,non-planet,non-planet,FP,2.55555,2458520.65674,1.566,340.0,11.5901,2145.0,3520.68,10037.0,,6.04,128.61421,-61.488262
385624852,tess,2.910084461227183e-05,0.0,non-planet,non-planet,FP,8.30792,2459261.801216,3.228,8350.0,43.1068,1924.0,2276.25,9081.0,3.83,3.05,138.402252,-55.19791
360286627,tess,5.958100271036929e-05,0.01,non-planet,candidate,PC,0.758082,2459281.337956,1.8184632,583.93181,10.1273702,5499.7476332,216218.1005011,9917.0,3.75,3.5086601,141.975215,-61.33004
90448944,tess,4.698617379098111e-06,0.0,non-planet,non-planet,FP,1.4415577,2459985.770425,2.349,507.0,3.61078,3174.0,16861.8,6902.0,4.25,1.52,128.302319,-52.714202
463402815,tess,0.00011711522793635377,0.01,non-planet,candidate,PC,1.0085089,2460037.194672,1.642,3051.0,,,,5215.2,,,153.811023,-58.766393
54044474,tess,0.0064582218904682305,0.65,non-planet,non-planet,FP,3.7039994,2459301.544126,4.277,7590.0,17.57,2149.0,3546.13,7013.8,4.21,1.9,159.887704,-32.51188
309787037,tess,7.706743465413857e-05,0.01,non-planet,non-planet,FP,1.3042553,2460177.867195,1.706,914.0,9.36472,3569.0,26944.7,6762.0,4.11,1.75,126.419468,-60.907514
370745311,tess,0.0002286617496470785,0.02,non-planet,non-planet,FP,0.62627,2458544.79061,0.666,1880.0,5.72162,2101.0,3235.57,5622.0,4.5,0.93,144.581535,-67.505097
384549882,tess,6.630110682340371e-07,0.0,non-planet,non-planet,FP,0.30412,2458518.376,0.748,1330.0,10.417,6413.0,280833.0,11892.0,4.14,2.52,136.527702,-54.903922
259863352,tess,0.0002941859504681377,0.03,non-planet,non-planet,FA,21.701669,2458657.736625,8.2676424,211.6567325,2.3751494,685.2,52.095,5625.0,4.438,1.56486,40.365939,-71.462749
112395568,tess,0.0015074954911178302,0.15,non-planet,non-planet,FP,5.742625,2458657.999179,2.860293,1105.760867,13.088532,,,5664.0,3.26574,3.86959,290.977117,-33.351416
421894914,tess,0.00865419892709977,0.87,non-planet,candidate,PC,5.3079507,2458326.062424,3.2158594,391.3830934,3.0486928,1263.9861129,603.2401116,6124.3,4.38,1.36963,339.258703,-76.917605
323132914,tess,0.0065938901782422316,0.66,non-planet,candidate,PC,51.1701501,2458607.350901,6.6641048,851.4547808,2.9366826,466.7322968,11.2148229,5599.0,4.46138,0.943356,127.996917,-78.407564
31553893,tess,0.0030115242327872897,0.3,non-planet,candidate,PC,11.1296441,2458663.023129,7.0473822,951.6169809,12.8402271,1518.2372485,1255.6817164,5785.0,4.344,3.4475601,288.911772,-31.790813
380783252,tess,0.004679193759285391,0.47,non-planet,candidate,PC,9.4496506,2460106.337519,2.021,19750.0,17.0216,694.0,38.5799,5509.0,4.39758,0.94,269.714503,-60.922727
101230735,tess,0.0006738789516370174,0.07,non-planet,non-planet,APC,2.0685633,2460149.536226,0.373,502.0,3.89739,619.0,24.409,5687.9,4.6,1.14,299.290995,-48.934476
253990973,tess,0.0026696998264985187,0.27,non-planet,non-planet,FP,0.540933,2458654.253249,1.674337,257.347459,2.28501,,,5525.0,4.25342,1.21935,284.688908,-41.242483
406976746,tess,0.015744224211055313,1.57,non-planet,candidate,PC,10.0665238,2458629.391681,2.4023189,839.9044871,2.7272824,694.1792631,54.8791715,5552.0,4.61783,0.791742,230.555493,-83.056214
31858844,tess,0.006401040521600923,0.64,non-planet,non-planet,FP,2.9776152,2458655.579241,3.25697,43218.111683,26.88423,1386.5,873.27,5740.0,4.29219,1.28,289.478541,-32.861327
140830390,tess,1.0855737057520349e-05,0.0,non-planet,non-planet,FP,12.8379689,2459211.732146,9.8464123,10539.0192794,25.4886382,1225.0,374.129,5765.0,4.34773,2.4494,75.627307,-72.913998
327301957,tess,0.0014337843844831047,0.14,non-planet,candidate,PC,13.9428705,2458662.652685,3.7522756,1015.395543,2.4233421,587.1759148,28.0927293,5206.0,4.63095,0.741671,310.761004,-72.010267
369960846,tess,0.0031907251936552643,0.32,non-planet,candidate,PC,1.6062693,2458654.102739,1.9561305,16725.3019333,12.6436029,1374.8018137,844.2700581,5192.0,4.4617,0.984326,173.810798,-88.096213
379240073,tess,0.001625324015438986,0.16,non-planet,candidate,PC,3.1644075,2458656.380357,2.0576293,5603.4635466,14.8814743,1747.9490013,2206.1550476,6519.0,4.22068,1.7234,283.119492,-55.387928
161032923,tess,0.008588880887757694,0.86,non-planet,candidate,PC,3.9652485,2458654.060577,1.0112593,3680.7544436,1.2305102,386.6684768,5.2829448,3296.0,4.96636,0.199988,276.368325,-52.214573
253728991,tess,7.04536605070617e-06,0.0,non-planet,candidate,PC,2.98278,2458654.026119,3.109528,6136.231662,11.467011,,,6027.0,4.29978,1.23975,282.140409,-40.11177
261108236,tess,0.0011133894046861052,0.11,non-planet,candidate,PC,16.3469053,2458626.085696,3.5865698,2212.4257252,3.5059571,441.7489067,8.9995944,4310.0,4.57345,0.649613,83.275809,-80.815478
322270620,tess,0.008577796210868415,0.86,non-planet,candidate,PC,12.9802953,2458627.915974,2.5034417,2407.2608671,2.4241912,376.2093904,4.7341229,3614.0,4.81257,0.491323,296.822194,-87.32281
381979901,tess,0.00011558881823699402,0.01,non-planet,non-planet,APC,3.2541181,2460041.175097,4.341,13620.0,14.9476,,1436.45,6102.0,4.28649,1.28,77.605399,-59.535664
468148930,tess,0.0038872608583747953,0.39,non-planet,candidate,PC,3.7178828,2458655.291499,5.5277827,4864.8405125,14.6986197,1689.4116185,1925.1426172,5818.0,4.33787,2.0840001,305.56982,-88.568495
426077080,tess,5.8353846252807794e-05,0.01,non-planet,non-planet,FP,9.30992,2458630.77194,3.464,2220.0,14.2968,1067.0,215.208,6907.0,3.63,3.09,238.001011,-76.49349
343648136,tess,0.001028972821344093,0.1,non-planet,non-planet,FA,1.15395,2458626.38955,2.236,1550.0,5.48364,2148.0,3534.3,6093.0,4.2,1.4,272.311383,-76.300955
129319156,tess,5.387645375827409e-07,0.0,non-planet,non-planet,FP,4.73703,2458643.10264,3.902,2410.0,25.7144,4243.0,53821.0,11600.0,4.13,2.48,228.84306,-52.885989
361034196,tess,3.5613798764837645e-05,0.0,non-planet,non-planet,FP,2.19296,2458628.96316,4.586,4933.74,22.7769,3722.0,31883.5,7009.8,3.6,2.95,242.016315,-68.588832
193413306,tess,1.7866694727263772e-05,0.0,non-planet,candidate,PC,1.725841,2459359.55521,3.674,2710.0,15.0024,4175.0,50469.2,7348.0,3.9,2.39,222.101134,-56.025931
387079085,tess,4.685978651956598e-05,0.0,non-planet,non-planet,FP,1.1923,2458601.38096,3.119,3730.0,30.666,3958.0,40771.2,6534.0,3.95,2.04,217.022882,-64.634285
382331352,tess,2.1917357338564748e-05,0.0,non-planet,non-planet,FP,11.47606,2458601.33791,6.083,3050.0,,,,,,,215.805264,-63.045983
136274063,tess,6.787017932228937e-06,0.0,non-planet,non-planet,APC,0.5971314,2459360.160536,0.468,910.0,9.08382,1760.0,1596.43,7710.0,3.98,2.28,230.498827,-53.819601
375223080,tess,0.002386885032848565,0.24,non-planet,candidate,PC,1.4821386,2459307.385949,2.1867078,2102.6568299,13.7339261,2962.2418039,18197.1354531,7066.0,3.78,2.6647301,133.968965,-75.926187
375225453,tess,6.3278654438238125e-06,0.0,non-planet,non-planet,FP,0.9209526,2459307.93577,1.8602735,360.8801529,5.7349089,3430.7622437,32740.3629399,6553.0,3.65,2.8908899,133.826684,-73.173308
318608749,tess,0.00046153794336385777,0.05,non-planet,non-planet,FP,20.0731588,2459044.494531,3.8449215,1152.9645461,4.0506906,736.1368293,69.3993155,6033.0,4.37,1.14849,9.126138,-83.567067
271581073,tess,0.0013349788261616663,0.13,non-planet,non-planet,FP,2.66903,2459058.79277,1.548,3110.0,9.36823,1268.0,429.86,5803.5,4.07,1.56,319.551469,-77.529113
311890977,tess,0.003217797483731853,0.32,non-planet,non-planet,FP,6.63371,2458627.80423,2.122,1555.34,2.75375,610.0,22.9987,4138.1,4.54,0.63,263.003209,-76.858265
351603103,tess,0.0005873153560301646,0.06,non-planet,candidate,PC,2.94308,2459037.655526,4.073,4490.0,45.3525,1976.0,2533.34,4437.0,,3.13,310.086743,-63.789963
451599528,tess,0.0004327667983404436,0.04,non-planet,non-planet,FP,341.2811281,2459367.034327,6.303026,972.5797241,4.7531892,846.173434,121.1597998,6058.6,4.2,1.39203,279.721286,-85.709137
274151135,tess,0.0008181493511694823,0.08,non-planet,candidate,PC,10.8680523,2460086.979446,2.375,1553.0,2.90726,594.0,20.7383,4664.0,4.55,0.76,146.053969,-89.471513
384513078,tess,5.844643655448253e-05,0.01,non-planet,candidate,PC,11.1149,2458630.71937,2.26,900.0,14.7645,603.0,21.9713,5042.0,,4.94,253.110033,-79.135182
295599256,tess,2.193704642939966e-05,0.0,non-planet,non-planet,FP,7.14386,2458655.54872,1.467,11146.4,22.1531,,,7860.0,4.15,1.91,274.221618,-68.197779
50309953,tess,0.005489659993472309,0.55,non-planet,non-planet,FP,7.04083,2459083.35168,2.979,1580.0,8.46404,1505.0,852.336,5317.0,4.49,0.91,30.198486,-77.610376
446549905,tess,0.0025300242843572327,0.25,non-planet,non-planet,FP,2.4545635,2460146.990136,2.321,4248.0,11.1276,1899.0,2162.73,6610.0,4.15,1.64,286.791829,-58.697242
412014494,tess,1.956656521245689e-05,0.0,non-planet,non-planet,FP,11.4756978,2460131.889805,0.808,8341.0,14.1098,512.0,11.4585,7262.0,4.0,2.13,291.373783,-60.941042
369864738,tess,2.624533000889577e-05,0.0,non-planet,non-planet,FP,2.78186,2458626.54168,2.456,490.0,4.92567,1680.0,1323.21,6819.0,3.92,2.21,163.628917,-87.269735
290348382,tess,0.009055106699283695,0.91,non-planet,non-planet,FP,6.4410082,2460140.221205,1.798,7076.0,4.59203,471.0,8.2114,3469.0,4.71,0.53,328.710839,-77.337433
409934330,tess,0.00015270820975872977,0.02,non-planet,non-planet,APC,2.4887726,2460148.616195,2.632,4852.0,,1344.9531805,773.3029498,8048.0,4.438,,302.147728,-71.552443
379286801,tess,0.0029159834430421043,0.29,non-planet,non-planet,APC,4.45199,2458658.32747,2.109,8483.38,15.8858,1571.0,1013.74,6708.3,4.2,1.57,283.301843,-54.910806
304100538,tess,0.009802205776007522,0.98,non-planet,candidate,PC,5.0100708,2458325.661906,2.0644756,409.4812214,2.3107394,971.6657708,210.6631712,5551.0,4.46214,0.906282,27.699972,-75.848774
295541511,tess,0.0010196641307880197,0.1,non-planet,candidate,PC,2.2281625,2459386.963814,2.015,630.0,2.56778,1434.0,702.927,5731.0,4.43,1.02,273.602061,-66.419974
90919952,tess,0.0001464951266772308,0.01,non-planet,non-planet,FP,4.13812,2458660.16316,3.911,5560.0,,1386.0,613.964,4898.4,,,277.432937,-44.625506
261369656,tess,3.462965131515681e-05,0.0,non-planet,non-planet,APC,10.95663,2458666.52199,3.588,3830.0,23.9726,1389.0,619.065,6456.0,3.92,2.07,292.604815,-46.278074
143257766,tess,0.001991803065496034,0.2,non-planet,non-planet,FP,1.66226,2458656.45082,3.321,6030.0,13.3343,2561.0,7149.89,7301.0,4.23,1.64,293.389272,-45.892667
24094603,tess,8.343720534363181e-05,0.01,non-planet,non-planet,FP,4.07611,2458658.61052,2.062,1454.18,,,,,,,269.648642,-46.065523
304774444,tess,1.6803302924525184e-05,0.0,non-planet,non-planet,FP,3.6245513,2460115.852574,3.042,1299.0,4.3503,,919.571,6317.0,,1.38,281.369481,-52.262928
469782185,tess,0.0017485834533731805,0.17,non-planet,non-planet,APC,1.20928,2458658.04087,1.886,11883.8,15.1764,,,5159.8,4.23,1.27,292.391505,-37.304009
128790976,tess,0.005491493488137033,0.55,non-planet,non-planet,APC,3.5187707,2460149.391758,2.408,5634.0,14.0061,1863.0,2000.01,6690.0,4.24,1.49,300.212928,-43.982529
80166433,tess,8.358179976230969e-06,0.0,non-planet,candidate,PC,0.7724825,2459036.495091,1.3744974,211.3168519,4.1624907,3996.2877922,60276.5000547,8271.0,3.95,2.5027299,298.287708,-46.369991
405862830,tess,0.009519419943415553,0.95,non-planet,non-planet,FP,1.6268695,2460122.432108,3.231,1502.0,2.36498,1850.0,1946.23,5034.0,4.64,0.73,279.062469,-43.620606
269450900,tess,0.00045371116569238124,0.05,non-planet,non-planet,FP,2.32439,2458657.63073,4.453,2704.18,,4502.0,68217.5,8268.5,3.93,,292.195297,-36.00026
425721385,tess,0.001062518190219926,0.11,non-planet,non-planet,FP,13.5499,2458663.15245,1.795,1180.0,6.24633,660.0,31.6652,6209.0,4.09,1.63,289.761799,-43.074223
91576611,tess,7.68612882559738e-05,0.01,non-planet,non-planet,FP,4.43651,2458659.06927,3.365,1520.0,19.9664,2653.0,8233.41,7101.9,3.91,2.32,284.157959,-29.398357
198213332,tess,5.838034205223705e-06,0.0,non-planet,candidate,PC,0.5860366,2458711.595435,0.8098934,410.5241553,4.906408,3263.6721812,26813.1057089,5579.0,3.67,2.39803,248.433545,61.718334
267489265,tess,0.00019392423221105043,0.02,non-planet,non-planet,FP,1.5502952,2460351.800169,2.938,411.0,3.34528,2839.0,10796.6,7851.0,4.17,1.86,298.781281,54.781445
69997672,tess,7.0167194234082495e-06,0.0,non-planet,non-planet,FP,1.80709,2458684.2349,3.297,450.0,4.86242,2569.0,7233.01,6244.0,3.84,2.2,294.824079,31.958037
122220263,tess,0.009456047454767778,0.95,non-planet,non-planet,FP,18.6922101,2460333.437983,7.765,11126.0,18.1458,1141.0,282.175,6277.0,4.09,1.65,290.02096,36.637774
89389197,tess,5.103350018457439e-05,0.01,non-planet,candidate,PC,1.3206356,2459770.240602,1.6000996,1052.4255997,34.7561624,1982.7142102,3652.2582486,4919.6,,6.3070302,301.17768,30.409951
110428269,tess,8.025192678647421e-07,0.0,non-planet,non-planet,FP,0.64971,2458684.20504,2.076,620.0,6.23181,4731.0,83182.0,9994.0,4.02,2.59,291.463084,25.189437
202563254,tess,7.153562742742632e-06,0.0,non-planet,candidate,PC,4.4780798,2460549.445856,4.513,1054.0,11.3678,3715.0,31621.7,7947.0,4.2,1.83,304.034336,31.925687
320525204,tess,0.010507152433300408,1.05,non-planet,non-planet,FP,13.7431084,2460637.861679,2.285,5688.0,12.05,844.0,84.3234,5941.5,,1.34,264.961539,56.078974
159510109,tess,0.0016441493662428437,0.16,non-planet,non-planet,FP,16.9487087,2460289.874408,4.2887767,156467.5479643,45.2204505,758.5937679,78.263287,5894.7,4.37,1.1179,247.534722,80.307766
284450803,tess,0.0007123884677079039,0.07,non-planet,non-planet,FP,3.3686634,2460335.937572,3.012,3288.0,42.2321,2775.0,9856.24,7518.0,3.82,2.68,290.708965,56.615386
160268701,tess,0.001803049853090639,0.18,non-planet,non-planet,FP,11.2071839,2460352.734057,4.366,3276.0,17.4989,1487.0,813.063,6152.0,3.84,2.24,182.538652,77.352264
350995812,tess,2.2421452579032482e-05,0.0,non-planet,non-planet,FP,2.97164,2458685.81643,1.534,7350.0,,2076.0,3089.18,8562.5,,,291.92142,36.529898
21755546,tess,7.833927155534392e-05,0.01,non-planet,non-planet,FP,0.660179,2459420.415267,1.6349369,473.0939303,6.1672487,5717.1532477,252487.7638842,8598.7,4.1,2.62432,292.286802,30.297329
288391628,tess,0.00021126993302270097,0.02,non-planet,non-planet,FP,10.9278415,2460331.315598,2.468,2743.0,49.1695,1129.0,270.142,6259.0,3.59,2.92,266.962207,83.428826
117789567,tess,4.0017395953953835e-05,0.0,non-planet,non-planet,APC,2.3202418,2459770.330784,2.3817612,5082.9417064,,3115.3801229,22262.0513573,8737.5,,,300.774016,26.892025
237184773,tess,0.007847181833417639,0.78,non-planet,non-planet,FA,6.5011911,2459392.715052,5.5463587,4501.3454064,,976.5873888,214.9638584,5485.0,,,283.489697,37.380825
154840461,tess,0.0007474229502792324,0.07,non-planet,non-planet,APC,6.0360758,2460472.256051,1.255,987.0,9.86763,1293.0,464.097,6528.3,4.21,1.69,182.691562,85.705076
459970307,tess,0.015765263263644577,1.58,non-planet,candidate,PC,21.745537,2460339.328709,4.196,659.0,2.10208,642.0,28.2504,5704.0,4.51,0.93,254.924043,64.699214
161450762,tess,6.897389540819238e-06,0.0,non-planet,non-planet,FP,1.32003,2458683.92594,3.175,552.468,,,,,,,309.275852,32.471019
117256577,tess,2.9446783674133832e-05,0.0,non-planet,non-planet,FP,1.6865822,2459443.850453,2.429,1770.0,,,,,,,300.419309,26.971662
147576037,tess,2.302930692694289e-05,0.0,non-planet,non-planet,FP,13.0727479,2459603.765773,3.044,4080.0,35.7944,1074.0,221.343,5709.8,3.37,3.59,144.341393,68.458705
379931600,tess,0.00028790835353931335,0.03,non-planet,non-planet,FP,2.9258727,2459446.175877,4.075,6720.0,24.4055,2066.0,3028.51,4884.5,,1.3,293.427359,29.596296
48188920,tess,2.0511305340865745e-05,0.0,non-planet,non-planet,FP,0.73774,2458683.94707,0.636,524.852,5.28215,,,6449.5,3.94,2.1,282.42081,48.098942
89510024,tess,2.0732030847787202e-06,0.0,non-planet,non-planet,FP,2.3664127,2459446.146751,2.591,300.0,,,,,,,301.317709,30.67067
13419950,tess,0.0003883877708491711,0.04,non-planet,candidate,PC,7.3166682,2460544.815606,3.255,3210.0,,1647.0,1221.82,8730.0,,,305.289344,41.462366
375542276,tess,0.001064449187190034,0.11,non-planet,candidate,PC,3.0771612,2459441.801256,2.6914319,4703.2844346,,1827.6445751,2636.8654415,9311.3,,,294.091757,19.639255
16102323,tess,0.00017315260031248889,0.02,non-planet,non-planet,FP,3.2077145,2459822.312844,2.708,9640.0,,,,,,,307.336613,37.508561
138361973,tess,0.0050826862242349695,0.51,non-planet,non-planet,FP,1.8824539,2460556.103196,2.46,1391.0,8.29008,3091.0,15173.2,5900.4,4.39,1.13,293.764981,37.53859
232967666,tess,1.7729636589128947e-06,0.0,non-planet,non-planet,FP,15.196,2458689.11633,1.792,1970.0,4.96345,,,5807.0,,1.14,198.152378,71.618139
41330864,tess,9.418109753230362e-05,0.01,non-planet,non-planet,FP,2.1358631,2460363.632024,1.559,10325.0,23.6019,1745.0,1540.95,5969.0,4.17,1.5,301.710466,38.431023
302518439,tess,0.003013780375705717,0.3,non-planet,candidate,PC,6.7075429,2460323.760513,2.125,11920.0,17.4647,1079.0,225.822,6134.3,,1.24,134.120039,72.533276
294176967,tess,1.1950411863764584e-05,0.0,non-planet,non-planet,FP,1.8296155,2460556.995021,2.166,1406.0,29.3616,3751.0,32867.0,7875.0,3.61,3.5,300.805115,52.040842
101929303,tess,0.000391339477478187,0.04,non-planet,non-planet,FP,11.1876137,2460541.381489,3.183,4924.0,31.8624,1499.0,838.609,7266.0,4.06,2.05,299.273862,35.988359
