object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,t0,duration,depth,rp,teq,insolation,stellar_teff,stellar_logg,stellar_radius,ra,dec,koi_model_snr,koi_kepmag
10797460,kepler,0.9999875720107265,100.0,planet,planet,CONFIRMED,9.48803557,170.53875,2.9575,615.8,2.26,793.0,93.59,5455.0,4.467,0.927,291.93423,48.141651,35.8,15.347
10797460,kepler,0.9999875720107265,100.0,planet,planet,CONFIRMED,54.4183827,162.51384,4.507,874.8,2.83,443.0,9.11,5455.0,4.467,0.927,291.93423,48.141651,25.8,15.347
10797460,kepler,0.9999947098095368,100.0,planet,planet,CONFIRMED,9.48803557,170.53875,2.9575,615.8,2.26,793.0,93.59,5455.0,4.467,0.927,291.93423,48.141651,35.8,15.347
10797460,kepler,0.9999947098095368,100.0,planet,planet,CONFIRMED,54.4183827,162.51384,4.507,874.8,2.83,443.0,9.11,5455.0,4.467,0.927,291.93423,48.141651,25.8,15.347
10854555,kepler,0.9999317667016051,99.99,planet,planet,CONFIRMED,2.525591777,171.59555,1.6545,603.3,2.75,1406.0,926.16,6031.0,4.438,1.046,288.75488,48.2262,40.9,15.509
10872983,kepler,0.9997847298859293,99.98,planet,planet,CONFIRMED,11.09432054,171.20116,4.5945,1517.5,3.9,835.0,114.81,6046.0,4.486,0.972,296.28613,48.22467,66.5,15.714
10872983,kepler,0.9997847298859293,99.98,planet,planet,CONFIRMED,4.13443512,172.97937,3.1402,686.0,2.77,1160.0,427.65,6046.0,4.486,0.972,296.28613,48.22467,40.2,15.714
10872983,kepler,0.9997847298859293,99.98,planet,planet,CONFIRMED,2.56658897,179.55437,2.429,226.5,1.59,1360.0,807.74,6046.0,4.486,0.972,296.28613,48.22467,15.0,15.714
10872983,kepler,0.9999908913741677,100.0,planet,planet,CONFIRMED,11.09432054,171.20116,4.5945,1517.5,3.9,835.0,114.81,6046.0,4.486,0.972,296.28613,48.22467,66.5,15.714
10872983,kepler,0.9999908913741677,100.0,planet,planet,CONFIRMED,4.13443512,172.97937,3.1402,686.0,2.77,1160.0,427.65,6046.0,4.486,0.972,296.28613,48.22467,40.2,15.714
10872983,kepler,0.9999908913741677,100.0,planet,planet,CONFIRMED,2.56658897,179.55437,2.429,226.5,1.59,1360.0,807.74,6046.0,4.486,0.972,296.28613,48.22467,15.0,15.714
10872983,kepler,0.9997713998962039,99.98,planet,planet,CONFIRMED,11.09432054,171.20116,4.5945,1517.5,3.9,835.0,114.81,6046.0,4.486,0.972,296.28613,48.22467,66.5,15.714
10872983,kepler,0.9997713998962039,99.98,planet,planet,CONFIRMED,4.13443512,172.97937,3.1402,686.0,2.77,1160.0,427.65,6046.0,4.486,0.972,296.28613,48.22467,40.2,15.714
10872983,kepler,0.9997713998962039,99.98,planet,planet,CONFIRMED,2.56658897,179.55437,2.429,226.5,1.59,1360.0,807.74,6046.0,4.486,0.972,296.28613,48.22467,15.0,15.714
10910878,kepler,0.9998816955584615,99.99,planet,planet,CONFIRMED,16.06864674,173.621937,3.5347,4914.3,5.76,600.0,30.75,5031.0,4.485,0.848,286.99948,48.37579,161.9,15.841
10910878,kepler,0.9998816955584615,99.99,planet,planet,CONFIRMED,41.19725502,165.00404,4.6297,2213.9,3.86,439.0,8.76,5031.0,4.485,0.848,286.99948,48.37579,51.2,15.841
10910878,kepler,0.9998816955584615,99.99,planet,planet,CONFIRMED,6.252962249,171.30126,2.5819,1036.9,2.65,823.0,108.3,5031.0,4.485,0.848,286.99948,48.37579,47.1,15.841
11446443,kepler,0.9996441561215874,99.96,planet,planet,CONFIRMED,2.470613377,122.763305,1.74319,14231.0,13.04,1339.0,761.46,5820.0,4.457,0.964,286.80847,49.316399,4304.3,11.338
10666592,kepler,0.9999480474929027,99.99,planet,planet,CONFIRMED,2.204735417,121.3585417,3.88864,6674.7,16.1,2048.0,4148.92,6440.0,4.019,1.952,292.24728,47.969521,5945.9,10.463
6922244,kepler,0.9998925684652253,99.99,planet,planet,CONFIRMED,3.522498429,121.1194228,3.19843,9145.7,14.59,1521.0,1264.67,6225.0,4.169,1.451,281.28812,42.45108,1741.5,13.563
10984090,kepler,0.9999946829304065,100.0,planet,planet,CONFIRMED,3.709214104,133.98318,2.6302,131.1,1.16,1206.0,500.46,5833.0,4.407,1.022,295.64871,48.49556,50.6,12.772
10984090,kepler,0.9999946829304065,100.0,planet,planet,CONFIRMED,51.07926451,185.18087,6.3729,736.8,2.75,503.0,15.17,5833.0,4.407,1.022,295.64871,48.49556,126.8,12.772
10526549,kepler,0.9999772260252533,100.0,planet,planet,CONFIRMED,9.27358173,173.258155,3.2875,1288.3,2.47,649.0,41.85,4856.0,4.583,0.696,288.13824,47.724449,87.2,15.302
10583066,kepler,0.9998333320702186,99.98,planet,planet,CONFIRMED,6.02930329,171.602959,1.5821,1912.7,2.85,678.0,50.04,4537.0,4.648,0.672,283.71088,47.86327,65.4,15.784
10601284,kepler,0.9999951375847723,100.0,planet,planet,CONFIRMED,5.349553819,171.80694,3.0278,831.0,2.55,919.0,168.99,5185.0,4.44,0.91,292.37613,47.880989,60.6,15.416
10601284,kepler,0.9999951375847723,100.0,planet,planet,CONFIRMED,3.94105221,136.08662,2.5984,363.3,1.7,1018.0,253.15,5185.0,4.44,0.91,292.37613,47.880989,28.9,15.416
10601284,kepler,0.9999951375847723,100.0,planet,planet,CONFIRMED,8.10904807,132.8031,3.596,217.4,1.3,800.0,97.03,5185.0,4.44,0.91,292.37613,47.880989,14.1,15.416
10601284,kepler,0.9999967659244101,100.0,planet,planet,CONFIRMED,5.349553819,171.80694,3.0278,831.0,2.55,919.0,168.99,5185.0,4.44,0.91,292.37613,47.880989,60.6,15.416
10601284,kepler,0.9999967659244101,100.0,planet,planet,CONFIRMED,3.94105221,136.08662,2.5984,363.3,1.7,1018.0,253.15,5185.0,4.44,0.91,292.37613,47.880989,28.9,15.416
10601284,kepler,0.9999967659244101,100.0,planet,planet,CONFIRMED,8.10904807,132.8031,3.596,217.4,1.3,800.0,97.03,5185.0,4.44,0.91,292.37613,47.880989,14.1,15.416
10601284,kepler,0.9998722790788986,99.99,planet,planet,CONFIRMED,5.349553819,171.80694,3.0278,831.0,2.55,919.0,168.99,5185.0,4.44,0.91,292.37613,47.880989,60.6,15.416
10601284,kepler,0.9998722790788986,99.99,planet,planet,CONFIRMED,3.94105221,136.08662,2.5984,363.3,1.7,1018.0,253.15,5185.0,4.44,0.91,292.37613,47.880989,28.9,15.416
10601284,kepler,0.9998722790788986,99.99,planet,planet,CONFIRMED,8.10904807,132.8031,3.596,217.4,1.3,800.0,97.03,5185.0,4.44,0.91,292.37613,47.880989,14.1,15.416
10662202,kepler,0.9999803325731451,100.0,planet,planet,CONFIRMED,21.67699193,171.53594,3.4555,857.2,2.95,530.0,18.64,4954.0,4.5,0.828,290.46512,47.92918,34.3,15.377
10662202,kepler,0.9999803325731451,100.0,planet,candidate,CANDIDATE,5.04413987,132.51986,1.623,172.0,1.18,862.0,130.09,4954.0,4.5,0.828,290.46512,47.92918,10.2,15.377
10662202,kepler,0.9999803325731451,100.0,planet,candidate,CANDIDATE,14.516741,138.83799,2.706,227.2,1.45,606.0,31.8,4954.0,4.5,0.828,290.46512,47.92918,10.1,15.377
10662202,kepler,0.9999803325731451,100.0,planet,non-planet,FALSE POSITIVE,36.5521313,165.0716,2.481,282.9,0.9,361.0,4.03,4722.0,4.723,0.527,290.46512,47.92918,7.7,15.377
10682541,kepler,0.9997430746538338,99.97,planet,planet,CONFIRMED,4.99677968,171.74208,2.1717,934.7,2.78,917.0,166.95,5339.0,4.552,0.847,297.80826,47.946671,28.2,15.861
11460018,kepler,0.9998384438268642,99.98,planet,planet,CONFIRMED,4.280963604,171.89659,2.875,750.8,2.3,1012.0,247.87,5644.0,4.564,0.831,294.26581,49.314091,61.8,15.356
11507101,kepler,0.9999575376886453,100.0,planet,planet,CONFIRMED,38.3775486,172.82048,5.588,724.2,2.82,529.0,18.53,5481.0,4.369,1.036,291.72202,49.480869,34.7,15.172
10910878,kepler,0.9999991207606366,100.0,planet,planet,CONFIRMED,16.06864674,173.621937,3.5347,4914.3,5.76,600.0,30.75,5031.0,4.485,0.848,286.99948,48.37579,161.9,15.841
10910878,kepler,0.9999991207606366,100.0,planet,planet,CONFIRMED,41.19725502,165.00404,4.6297,2213.9,3.86,439.0,8.76,5031.0,4.485,0.848,286.99948,48.37579,51.2,15.841
10910878,kepler,0.9999991207606366,100.0,planet,planet,CONFIRMED,6.252962249,171.30126,2.5819,1036.9,2.65,823.0,108.3,5031.0,4.485,0.848,286.99948,48.37579,47.1,15.841
10910878,kepler,0.999999884021385,100.0,planet,planet,CONFIRMED,16.06864674,173.621937,3.5347,4914.3,5.76,600.0,30.75,5031.0,4.485,0.848,286.99948,48.37579,161.9,15.841
10910878,kepler,0.999999884021385,100.0,planet,planet,CONFIRMED,41.19725502,165.00404,4.6297,2213.9,3.86,439.0,8.76,5031.0,4.485,0.848,286.99948,48.37579,51.2,15.841
10910878,kepler,0.999999884021385,100.0,planet,planet,CONFIRMED,6.252962249,171.30126,2.5819,1036.9,2.65,823.0,108.3,5031.0,4.485,0.848,286.99948,48.37579,47.1,15.841
10987985,kepler,0.9999195412158647,99.99,planet,planet,CONFIRMED,16.01308419,176.3608,3.2554,1121.9,3.1,593.0,29.31,5015.0,4.499,0.826,297.02563,48.478588,33.2,15.39
11018648,kepler,0.9999913624056488,100.0,planet,planet,CONFIRMED,32.62876672,194.1019,4.7971,1804.8,3.36,506.0,15.55,5586.0,4.56,0.798,285.71854,48.505859,80.0,15.082
11018648,kepler,0.9999913624056488,100.0,planet,planet,CONFIRMED,91.7732862,193.8378,6.473,652.0,2.12,359.0,3.92,5586.0,4.56,0.798,285.71854,48.505859,19.1,15.082
11018648,kepler,0.9999646570298601,100.0,planet,planet,CONFIRMED,32.62876672,194.1019,4.7971,1804.8,3.36,506.0,15.55,5586.0,4.56,0.798,285.71854,48.505859,80.0,15.082
11018648,kepler,0.9999646570298601,100.0,planet,planet,CONFIRMED,91.7732862,193.8378,6.473,652.0,2.12,359.0,3.92,5586.0,4.56,0.798,285.71854,48.505859,19.1,15.082
11138155,kepler,0.999786396367955,99.98,planet,planet,CONFIRMED,4.959319244,172.2585292,2.22739,9802.0,12.21,1103.0,349.4,5712.0,4.359,1.082,292.16705,48.727589,696.5,15.263
11153539,kepler,0.9999446396294864,99.99,planet,planet,CONFIRMED,4.49876511,171.34905,3.7362,460.0,2.1,1133.0,389.62,6075.0,4.486,0.969,298.45685,48.791592,29.5,15.395
9579641,kepler,0.9999941486334089,100.0,planet,planet,CONFIRMED,5.412203927,133.143089,2.9472,601.6,2.94,1093.0,337.68,5779.0,4.339,1.087,287.88733,46.276241,166.7,12.791
9579641,kepler,0.9999941486334089,100.0,planet,planet,CONFIRMED,7.12594387,139.00492,3.0014,192.4,1.79,997.0,233.31,5779.0,4.339,1.087,287.88733,46.276241,47.1,12.791
9579641,kepler,0.9999941486334089,100.0,planet,candidate,CANDIDATE,3.43591631,132.6624,3.133,23.2,0.55,1272.0,617.61,5779.0,4.339,1.087,287.88733,46.276241,8.7,12.791
11304958,kepler,0.9998429327693517,99.98,planet,planet,CONFIRMED,41.43958662,208.93203,10.5989,2793.1,5.5,516.0,16.72,5468.0,4.367,1.046,295.55505,49.017342,141.1,15.4
11391957,kepler,0.9999720958562256,100.0,planet,planet,CONFIRMED,8.35389523,171.63257,2.2514,1041.6,2.52,790.0,91.9,5592.0,4.582,0.787,285.49924,49.277351,43.4,15.317
11403044,kepler,0.9999938953700221,100.0,planet,planet,CONFIRMED,4.125543472,169.752585,3.1744,1487.3,4.43,1243.0,565.35,6174.0,4.417,1.103,291.93616,49.253979,128.6,15.506
11414511,kepler,0.9999957991741208,100.0,planet,planet,CONFIRMED,2.816504904,170.9676846,2.50587,16814.0,12.21,1219.0,521.13,5532.0,4.452,0.955,297.01547,49.225288,1406.8,15.052
12110942,kepler,0.9998799362030358,99.99,planet,planet,CONFIRMED,3.689920099,170.36571,2.6557,426.7,1.89,1147.0,408.99,5880.0,4.518,0.917,291.62241,50.61824,35.6,15.242
12366084,kepler,0.9999915618160419,100.0,planet,planet,CONFIRMED,4.431238488,171.015,3.15,1010.9,3.25,1104.0,351.23,5714.0,4.428,1.015,295.81616,51.121738,71.1,15.367
12366084,kepler,0.9999915618160419,100.0,planet,planet,CONFIRMED,11.37936986,133.84992,2.6255,1023.5,3.95,806.0,99.68,5714.0,4.428,1.015,295.81616,51.121738,37.9,15.367
12366084,kepler,0.9999915618160419,100.0,planet,candidate,CANDIDATE,0.589376952,131.8694,1.71,80.7,0.93,2162.0,5161.1,5714.0,4.428,1.015,295.81616,51.121738,11.4,15.367
12366084,kepler,0.9999956050278078,100.0,planet,planet,CONFIRMED,4.431238488,171.015,3.15,1010.9,3.25,1104.0,351.23,5714.0,4.428,1.015,295.81616,51.121738,71.1,15.367
12366084,kepler,0.9999956050278078,100.0,planet,planet,CONFIRMED,11.37936986,133.84992,2.6255,1023.5,3.95,806.0,99.68,5714.0,4.428,1.015,295.81616,51.121738,37.9,15.367
12366084,kepler,0.9999956050278078,100.0,planet,candidate,CANDIDATE,0.589376952,131.8694,1.71,80.7,0.93,2162.0,5161.1,5714.0,4.428,1.015,295.81616,51.121738,11.4,15.367
12404086,kepler,0.9998807839585612,99.99,planet,planet,CONFIRMED,26.39432897,176.05459,3.573,1510.9,3.07,489.0,13.49,5129.0,4.595,0.763,289.39972,51.25032,48.2,15.234
8395660,kepler,0.9999106670978203,99.99,planet,planet,CONFIRMED,13.57078281,136.279194,3.3539,511.7,2.64,785.0,89.61,5854.0,4.406,1.012,300.86398,44.337551,88.4,12.882
8395660,kepler,0.9999106670978203,99.99,planet,planet,CONFIRMED,43.84439721,151.93538,6.802,615.2,2.87,531.0,18.77,5854.0,4.406,1.012,300.86398,44.337551,83.7,12.882
8395660,kepler,0.9999106670978203,99.99,planet,planet,CONFIRMED,23.9800854,147.537,5.351,104.0,1.31,649.0,41.94,5854.0,4.406,1.012,300.86398,44.337551,17.1,12.882
8395660,kepler,0.9999106670978203,99.99,planet,planet,CONFIRMED,6.164876,135.63916,3.262,55.8,0.79,1021.0,256.35,5854.0,4.406,1.012,300.86398,44.337551,14.4,12.882
9579641,kepler,0.9999995461742924,100.0,planet,planet,CONFIRMED,5.412203927,133.143089,2.9472,601.6,2.94,1093.0,337.68,5779.0,4.339,1.087,287.88733,46.276241,166.7,12.791
9579641,kepler,0.9999995461742924,100.0,planet,planet,CONFIRMED,7.12594387,139.00492,3.0014,192.4,1.79,997.0,233.31,5779.0,4.339,1.087,287.88733,46.276241,47.1,12.791
9579641,kepler,0.9999995461742924,100.0,planet,candidate,CANDIDATE,3.43591631,132.6624,3.133,23.2,0.55,1272.0,617.61,5779.0,4.339,1.087,287.88733,46.276241,8.7,12.791
11754553,kepler,0.9999976960236808,100.0,planet,planet,CONFIRMED,16.38489988,172.72782,3.0249,1127.1,2.0,433.0,8.35,4126.0,4.661,0.615,286.73804,49.97575,28.9,15.095
11754553,kepler,0.9999976960236808,100.0,planet,planet,CONFIRMED,7.8774163,176.3759,2.0805,1306.1,2.16,553.0,22.18,4126.0,4.661,0.615,286.73804,49.97575,38.7,15.095
11754553,kepler,0.9999976960236808,100.0,planet,planet,CONFIRMED,36.4454001,151.60125,4.007,1122.3,1.99,332.0,2.88,4126.0,4.661,0.615,286.73804,49.97575,21.7,15.095
11754553,kepler,0.9999637286598342,100.0,planet,planet,CONFIRMED,16.38489988,172.72782,3.0249,1127.1,2.0,433.0,8.35,4126.0,4.661,0.615,286.73804,49.97575,28.9,15.095
11754553,kepler,0.9999637286598342,100.0,planet,planet,CONFIRMED,7.8774163,176.3759,2.0805,1306.1,2.16,553.0,22.18,4126.0,4.661,0.615,286.73804,49.97575,38.7,15.095
11754553,kepler,0.9999637286598342,100.0,planet,planet,CONFIRMED,36.4454001,151.60125,4.007,1122.3,1.99,332.0,2.88,4126.0,4.661,0.615,286.73804,49.97575,21.7,15.095
11754553,kepler,0.9999994018638487,100.0,planet,planet,CONFIRMED,16.38489988,172.72782,3.0249,1127.1,2.0,433.0,8.35,4126.0,4.661,0.615,286.73804,49.97575,28.9,15.095
11754553,kepler,0.9999994018638487,100.0,planet,planet,CONFIRMED,7.8774163,176.3759,2.0805,1306.1,2.16,553.0,22.18,4126.0,4.661,0.615,286.73804,49.97575,38.7,15.095
11754553,kepler,0.9999994018638487,100.0,planet,planet,CONFIRMED,36.4454001,151.60125,4.007,1122.3,1.99,332.0,2.88,4126.0,4.661,0.615,286.73804,49.97575,21.7,15.095
11812062,kepler,0.999718936228781,99.97,planet,planet,CONFIRMED,3.728732147,171.793255,2.683,5226.5,6.02,1023.0,258.34,5497.0,4.577,0.809,290.78574,50.054119,345.2,15.523
11853255,kepler,0.9996778437105976,99.97,planet,planet,CONFIRMED,2.243380573,170.679233,1.1196,821.7,1.99,822.0,107.6,4149.0,4.698,0.564,285.17621,50.149818,38.9,15.135
11918099,kepler,0.9999822256036481,100.0,planet,planet,CONFIRMED,2.337437946,171.761982,1.9982,971.2,2.34,1070.0,311.16,5005.0,4.595,0.765,293.83331,50.23035,82.4,15.334
11918099,kepler,0.9999822256036481,100.0,planet,candidate,CANDIDATE,7.2406612,137.75545,0.558,556.4,19.45,734.0,68.63,5005.0,4.595,0.765,293.83331,50.23035,13.7,15.334
11923270,kepler,0.9999614858048348,100.0,planet,planet,CONFIRMED,11.59822233,180.395376,2.5237,2804.5,2.65,396.0,5.82,3688.0,4.79,0.473,296.22195,50.28722,71.0,15.937
11960862,kepler,0.9999456737115384,99.99,planet,planet,CONFIRMED,6.575315881,173.634044,4.3084,2793.3,5.31,1015.0,251.38,5992.0,4.415,0.989,290.09805,50.321609,221.1,15.312
12020329,kepler,0.9999462331839707,99.99,planet,planet,CONFIRMED,7.275040844,169.994217,7.5377,3001.0,4.86,833.0,113.64,5485.0,4.556,0.867,295.45529,50.49456,312.1,15.08
12066335,kepler,0.9999736544203719,100.0,planet,planet,CONFIRMED,19.27153892,186.77093,2.7594,1219.8,1.93,393.0,5.66,4077.0,4.702,0.56,293.97336,50.53191,37.1,15.385
12066335,kepler,0.9999736544203719,100.0,planet,planet,CONFIRMED,10.06524317,136.28906,1.369,1053.3,1.91,488.0,13.43,4077.0,4.702,0.56,293.97336,50.53191,30.3,15.385
12066335,kepler,0.9999924147486219,100.0,planet,planet,CONFIRMED,19.27153892,186.77093,2.7594,1219.8,1.93,393.0,5.66,4077.0,4.702,0.56,293.97336,50.53191,37.1,15.385
12066335,kepler,0.9999924147486219,100.0,planet,planet,CONFIRMED,10.06524317,136.28906,1.369,1053.3,1.91,488.0,13.43,4077.0,4.702,0.56,293.97336,50.53191,30.3,15.385
12070811,kepler,0.9999728790358141,100.0,planet,planet,CONFIRMED,12.3935651,178.74725,3.8896,916.6,2.66,677.0,49.68,5557.0,4.603,0.75,296.02133,50.56778,35.8,15.505
8395660,kepler,0.9999996469481848,100.0,planet,planet,CONFIRMED,13.57078281,136.279194,3.3539,511.7,2.64,785.0,89.61,5854.0,4.406,1.012,300.86398,44.337551,88.4,12.882
8395660,kepler,0.9999996469481848,100.0,planet,planet,CONFIRMED,43.84439721,151.93538,6.802,615.2,2.87,531.0,18.77,5854.0,4.406,1.012,300.86398,44.337551,83.7,12.882
8395660,kepler,0.9999996469481848,100.0,planet,planet,CONFIRMED,23.9800854,147.537,5.351,104.0,1.31,649.0,41.94,5854.0,4.406,1.012,300.86398,44.337551,17.1,12.882
8395660,kepler,0.9999996469481848,100.0,planet,planet,CONFIRMED,6.164876,135.63916,3.262,55.8,0.79,1021.0,256.35,5854.0,4.406,1.012,300.86398,44.337551,14.4,12.882
3342970,kepler,0.9999249720137439,99.99,planet,planet,CONFIRMED,2.711504086,170.03417,3.0099,837.5,3.12,1420.0,960.79,6214.0,4.442,1.076,291.65353,38.494659,64.5,15.541
3342970,kepler,0.9999249720137439,99.99,planet,planet,CONFIRMED,7.21203748,172.81782,4.0491,950.4,3.32,1025.0,260.58,6214.0,4.442,1.076,291.65353,38.494659,51.5,15.541
3342970,kepler,0.9999509954659589,100.0,planet,planet,CONFIRMED,2.711504086,170.03417,3.0099,837.5,3.12,1420.0,960.79,6214.0,4.442,1.076,291.65353,38.494659,64.5,15.541
3342970,kepler,0.9999509954659589,100.0,planet,planet,CONFIRMED,7.21203748,172.81782,4.0491,950.4,3.32,1025.0,260.58,6214.0,4.442,1.076,291.65353,38.494659,51.5,15.541
12470844,kepler,0.9999876131198243,100.0,planet,planet,CONFIRMED,8.47237911,174.16212,2.7245,1123.5,2.59,751.0,75.44,5354.0,4.587,0.788,296.36652,51.319519,47.6,15.339
12470844,kepler,0.9999876131198243,100.0,planet,planet,CONFIRMED,60.4189369,181.16367,5.039,931.3,2.36,390.0,5.49,5354.0,4.587,0.788,296.36652,51.319519,20.1,15.339
12470844,kepler,0.9999580661574565,100.0,planet,planet,CONFIRMED,8.47237911,174.16212,2.7245,1123.5,2.59,751.0,75.44,5354.0,4.587,0.788,296.36652,51.319519,47.6,15.339
12470844,kepler,0.9999580661574565,100.0,planet,planet,CONFIRMED,60.4189369,181.16367,5.039,931.3,2.36,390.0,5.49,5354.0,4.587,0.788,296.36652,51.319519,20.1,15.339
12644822,kepler,0.9999600094413063,100.0,planet,planet,CONFIRMED,12.611904345,180.892284,5.1497,6105.6,7.4,753.0,76.15,5795.0,4.508,0.919,289.11221,51.737381,277.2,15.14
2713049,kepler,0.9999300695365043,99.99,planet,planet,CONFIRMED,2.539183147,169.67494,2.4282,382.1,2.06,1332.0,743.09,5519.0,4.35,1.062,291.43997,37.905659,38.9,15.026
3114167,kepler,0.9999448819222834,99.99,planet,planet,CONFIRMED,6.770300385,170.57662,2.0844,1304.0,2.77,812.0,102.87,5653.0,4.656,0.679,290.87051,38.273628,50.8,15.591
4139816,kepler,0.9999985870964011,100.0,planet,planet,CONFIRMED,20.06036336,147.46554,3.3203,1494.7,1.96,361.0,4.0,3950.0,4.754,0.493,286.07913,39.27832,35.2,15.954
4139816,kepler,0.9999985870964011,100.0,planet,planet,CONFIRMED,46.1842039,165.23729,4.758,1394.7,1.83,273.0,1.32,3950.0,4.754,0.493,286.07913,39.27832,26.0,15.954
4139816,kepler,0.9999985870964011,100.0,planet,planet,CONFIRMED,7.82502168,136.54995,2.186,520.8,1.2,494.0,14.05,3950.0,4.754,0.493,286.07913,39.27832,15.9,15.954
4139816,kepler,0.9999985870964011,100.0,planet,planet,CONFIRMED,3.340218842,171.979062,1.9104,1632.6,2.03,656.0,43.73,3950.0,4.754,0.493,286.07913,39.27832,71.6,15.954
4139816,kepler,0.9999980209310179,100.0,planet,planet,CONFIRMED,20.06036336,147.46554,3.3203,1494.7,1.96,361.0,4.0,3950.0,4.754,0.493,286.07913,39.27832,35.2,15.954
4139816,kepler,0.9999980209310179,100.0,planet,planet,CONFIRMED,46.1842039,165.23729,4.758,1394.7,1.83,273.0,1.32,3950.0,4.754,0.493,286.07913,39.27832,26.0,15.954
4139816,kepler,0.9999980209310179,100.0,planet,planet,CONFIRMED,7.82502168,136.54995,2.186,520.8,1.2,494.0,14.05,3950.0,4.754,0.493,286.07913,39.27832,15.9,15.954
4139816,kepler,0.9999980209310179,100.0,planet,planet,CONFIRMED,3.340218842,171.979062,1.9104,1632.6,2.03,656.0,43.73,3950.0,4.754,0.493,286.07913,39.27832,71.6,15.954
8395660,kepler,0.9996950346404272,99.97,planet,planet,CONFIRMED,13.57078281,136.279194,3.3539,511.7,2.64,785.0,89.61,5854.0,4.406,1.012,300.86398,44.337551,88.4,12.882
8395660,kepler,0.9996950346404272,99.97,planet,planet,CONFIRMED,43.84439721,151.93538,6.802,615.2,2.87,531.0,18.77,5854.0,4.406,1.012,300.86398,44.337551,83.7,12.882
8395660,kepler,0.9996950346404272,99.97,planet,planet,CONFIRMED,23.9800854,147.537,5.351,104.0,1.31,649.0,41.94,5854.0,4.406,1.012,300.86398,44.337551,17.1,12.882
8395660,kepler,0.9996950346404272,99.97,planet,planet,CONFIRMED,6.164876,135.63916,3.262,55.8,0.79,1021.0,256.35,5854.0,4.406,1.012,300.86398,44.337551,14.4,12.882
4139816,kepler,0.9999955914758747,100.0,planet,planet,CONFIRMED,20.06036336,147.46554,3.3203,1494.7,1.96,361.0,4.0,3950.0,4.754,0.493,286.07913,39.27832,35.2,15.954
4139816,kepler,0.9999955914758747,100.0,planet,planet,CONFIRMED,46.1842039,165.23729,4.758,1394.7,1.83,273.0,1.32,3950.0,4.754,0.493,286.07913,39.27832,26.0,15.954
4139816,kepler,0.9999955914758747,100.0,planet,planet,CONFIRMED,7.82502168,136.54995,2.186,520.8,1.2,494.0,14.05,3950.0,4.754,0.493,286.07913,39.27832,15.9,15.954
4139816,kepler,0.9999955914758747,100.0,planet,planet,CONFIRMED,3.340218842,171.979062,1.9104,1632.6,2.03,656.0,43.73,3950.0,4.754,0.493,286.07913,39.27832,71.6,15.954
4275191,kepler,0.9998820078231164,99.99,planet,planet,CONFIRMED,3.895936525,170.527552,2.3111,8544.8,7.34,1005.0,241.62,5557.0,4.592,0.774,294.65524,39.308361,370.8,15.725
4476123,kepler,0.9997934606656257,99.98,planet,planet,CONFIRMED,22.36646466,175.45862,5.228,986.8,2.32,536.0,19.45,5395.0,4.615,0.734,294.71063,39.52174,32.1,15.583
3351888,kepler,0.9999393733638591,99.99,planet,planet,CONFIRMED,1.625522174,170.8266564,2.38963,7969.0,9.73,1579.0,1467.41,5539.0,4.322,1.106,293.87192,38.422939,799.7,15.001
3641726,kepler,0.9999471388425404,99.99,planet,planet,CONFIRMED,9.02930689,177.20422,3.1449,1019.8,2.57,757.0,77.75,5349.0,4.526,0.82,290.33362,38.72823,53.9,15.387
3832474,kepler,0.9999784061439682,100.0,planet,planet,CONFIRMED,143.2063047,154.23552,8.9302,10566.0,8.9,308.0,2.14,5485.0,4.556,0.867,285.28363,38.947281,138.8,15.403
3832474,kepler,0.9999784061439682,100.0,planet,planet,CONFIRMED,60.32494216,243.892578,6.6188,20280.0,12.19,411.0,6.77,5485.0,4.556,0.867,285.28363,38.947281,347.2,15.403
3832474,kepler,0.9999784061439682,100.0,planet,planet,CONFIRMED,29.1598615,150.69922,4.803,488.0,1.91,524.0,17.85,5485.0,4.556,0.867,285.28363,38.947281,11.6,15.403
3832474,kepler,0.9999784061439682,100.0,planet,non-planet,FALSE POSITIVE,381.850599,296.4969,4.772,1702.0,3.59,222.0,0.58,5485.0,4.556,0.867,285.28363,38.947281,13.8,15.403
3832474,kepler,0.9999784061439682,100.0,planet,non-planet,FALSE POSITIVE,412.041857,354.8569,5.572,1959.0,3.77,217.0,0.52,5485.0,4.556,0.867,285.28363,38.947281,12.3,15.403
8395660,kepler,0.9993714045781176,99.94,planet,planet,CONFIRMED,13.57078281,136.279194,3.3539,511.7,2.64,785.0,89.61,5854.0,4.406,1.012,300.86398,44.337551,88.4,12.882
8395660,kepler,0.9993714045781176,99.94,planet,planet,CONFIRMED,43.84439721,151.93538,6.802,615.2,2.87,531.0,18.77,5854.0,4.406,1.012,300.86398,44.337551,83.7,12.882
8395660,kepler,0.9993714045781176,99.94,planet,planet,CONFIRMED,23.9800854,147.537,5.351,104.0,1.31,649.0,41.94,5854.0,4.406,1.012,300.86398,44.337551,17.1,12.882
8395660,kepler,0.9993714045781176,99.94,planet,planet,CONFIRMED,6.164876,135.63916,3.262,55.8,0.79,1021.0,256.35,5854.0,4.406,1.012,300.86398,44.337551,14.4,12.882
3832474,kepler,0.9996860110309049,99.97,planet,planet,CONFIRMED,143.2063047,154.23552,8.9302,10566.0,8.9,308.0,2.14,5485.0,4.556,0.867,285.28363,38.947281,138.8,15.403
